indexDateString,value,statusCode
01-01-2000,71.446,OK
01-02-2000,71.844,OK
01-03-2000,72.367,OK
01-04-2000,72.715,OK
01-05-2000,72.869,OK
01-06-2000,73.036,OK
01-07-2000,73.133,OK
01-08-2000,73.322,OK
01-09-2000,73.768,OK
01-10-2000,74.214,OK
01-11-2000,74.465,OK
01-12-2000,74.549,OK
01-01-2001,74.8,OK
01-02-2001,74.57,OK
01-03-2001,74.925,OK
01-04-2001,75.267,OK
01-05-2001,75.594,OK
01-06-2001,75.636,OK
01-07-2001,75.49,OK
01-08-2001,76.096,OK
01-09-2001,76.654,OK
01-10-2001,76.758,OK
01-11-2001,76.751,OK
01-12-2001,76.514,OK
01-01-2002,76.452,OK
01-02-2002,76.459,OK
01-03-2002,76.863,OK
01-04-2002,77.149,OK
01-05-2002,77.219,OK
01-06-2002,77.121,OK
01-07-2002,77.463,OK
01-08-2002,77.755,OK
01-09-2002,78.411,OK
01-10-2002,79.094,OK
01-11-2002,79.024,OK
01-12-2002,78.675,OK
01-01-2003,78.752,OK
01-02-2003,79.387,OK
01-03-2003,80.314,OK
01-04-2003,80.237,OK
01-05-2003,79.93,OK
01-06-2003,79.93,OK
01-07-2003,79.861,OK
01-08-2003,79.993,OK
01-09-2003,80.146,OK
01-10-2003,80.021,OK
01-11-2003,79.777,OK
01-12-2003,79.519,OK
01-01-2004,79.373,OK
01-02-2004,79.38,OK
01-03-2004,79.714,OK
01-04-2004,80.007,OK
01-05-2004,80.425,OK
01-06-2004,80.774,OK
01-07-2004,80.962,OK
01-08-2004,81.269,OK
01-09-2004,81.311,OK
01-10-2004,81.548,OK
01-11-2004,81.757,OK
01-12-2004,81.45,OK
01-01-2005,81.192,OK
01-02-2005,81.115,OK
01-03-2005,81.631,OK
01-04-2005,82.363,OK
01-05-2005,82.586,OK
01-06-2005,82.928,OK
01-07-2005,83.437,OK
01-08-2005,83.681,OK
01-09-2005,84.51,OK
01-10-2005,84.922,OK
01-11-2005,84.719,OK
01-12-2005,84.434,OK
01-01-2006,84.503,OK
01-02-2006,84.427,OK
01-03-2006,84.922,OK
01-04-2006,85.465,OK
01-05-2006,85.674,OK
01-06-2006,86.176,OK
01-07-2006,86.643,OK
01-08-2006,86.873,OK
01-09-2006,86.887,OK
01-10-2006,86.664,OK
01-11-2006,86.518,OK
01-12-2006,86.602,OK
01-01-2007,86.867,OK
01-02-2007,86.72,OK
01-03-2007,87.09,OK
01-04-2007,87.591,OK
01-05-2007,88.135,OK
01-06-2007,88.958,OK
01-07-2007,89.962,OK
01-08-2007,90.938,OK
01-09-2007,91.969,OK
01-10-2007,92.255,OK
01-11-2007,92.952,OK
01-12-2007,93.377,OK
01-01-2008,93.343,OK
01-02-2008,93.719,OK
01-03-2008,94.5,OK
01-04-2008,94.862,OK
01-05-2008,95.957,OK
01-06-2008,97.386,OK
01-07-2008,98.487,OK
01-08-2008,99.4,OK
01-09-2008,100.46,OK
01-10-2008,101.345,OK
01-11-2008,101.213,OK
01-12-2008,100,OK
01-01-2009,99.24,OK
01-02-2009,98.88,OK
01-03-2009,99.26,OK
01-04-2009,99.11,OK
01-05-2009,98.86,OK
01-06-2009,99.2,OK
01-07-2009,98.77,OK
01-08-2009,98.41,OK
01-09-2009,99.38,OK
01-10-2009,99.38,OK
01-11-2009,98.92,OK
01-12-2009,98.62,OK
