indexDateString,value,statusCode
01-01-2018,99.34,OK
01-02-2018,99.36,OK
01-03-2018,99.16,OK
01-04-2018,99.46,OK
01-05-2018,99.77,OK
01-06-2018,99.79,OK
01-07-2018,100.09,OK
01-08-2018,100.41,OK
01-09-2018,100.52,OK
01-10-2018,100.92,OK
01-11-2018,100.87,OK
01-12-2018,100.31,OK
01-01-2019,100.15,OK
01-02-2019,100,OK
01-03-2019,100.25,OK
01-04-2019,100.64,OK
01-05-2019,101.63,OK
01-06-2019,101.71,OK
01-07-2019,101.76,OK
01-08-2019,102.14,OK
01-09-2019,102.22,OK
01-10-2019,103.4,OK
01-11-2019,103.76,OK
01-12-2019,103.63,OK
01-01-2020,104.42,OK
01-02-2020,104.87,OK
01-03-2020,105.17,OK
01-04-2020,105.23,OK
01-05-2020,105.15,OK
01-06-2020,104.97,OK
01-07-2020,105.24,OK
01-08-2020,105.46,OK
01-09-2020,106.54,OK
01-10-2020,107.41,OK
01-11-2020,107.09,OK
01-12-2020,107.53,OK
01-01-2021,108.56,OK
01-02-2021,108.89,OK
01-03-2021,109.16,OK
01-04-2021,109.88,OK
01-05-2021,110.18,OK
01-06-2021,110.11,OK
01-07-2021,111.4,OK
01-08-2021,111.67,OK
01-09-2021,113.37,OK
01-10-2021,114.84,OK
01-11-2021,115.96,OK
