indexDateString,value,statusCode
01-01-2000,26441,OK
01-02-2000,26520,OK
01-03-2000,26573,OK
01-04-2000,26732,OK
01-05-2000,26919,OK
01-06-2000,27054,OK
01-07-2000,27108,OK
01-08-2000,27162,OK
01-09-2000,27189,OK
01-10-2000,27271,OK
01-11-2000,27435,OK
01-12-2000,27600,OK
01-01-2001,27683,OK
01-02-2001,27711,OK
01-03-2001,27794,OK
01-04-2001,27711,OK
01-05-2001,27850,OK
01-06-2001,27989,OK
01-07-2001,28101,OK
01-08-2001,28129,OK
01-09-2001,28073,OK
01-10-2001,28298,OK
01-11-2001,28496,OK
01-12-2001,28524,OK
01-01-2002,28524,OK
01-02-2002,28438,OK
01-03-2002,28410,OK
01-04-2002,28410,OK
01-05-2002,28552,OK
01-06-2002,28666,OK
01-07-2002,28695,OK
01-08-2002,28666,OK
01-09-2002,28781,OK
01-10-2002,28896,OK
01-11-2002,29127,OK
01-12-2002,29389,OK
01-01-2003,29360,OK
01-02-2003,29243,OK
01-03-2003,29272,OK
01-04-2003,29506,OK
01-05-2003,29860,OK
01-06-2003,29830,OK
01-07-2003,29711,OK
01-08-2003,29711,OK
01-09-2003,29681,OK
01-10-2003,29740,OK
01-11-2003,29799,OK
01-12-2003,29739,OK
01-01-2004,29650,OK
01-02-2004,29561,OK
01-03-2004,29502,OK
01-04-2004,29502,OK
01-05-2004,29620,OK
01-06-2004,29738,OK
01-07-2004,29887,OK
01-08-2004,30007,OK
01-09-2004,30067,OK
01-10-2004,30187,OK
01-11-2004,30217,OK
01-12-2004,30308,OK
01-01-2005,30399,OK
01-02-2005,30277,OK
01-03-2005,30186,OK
01-04-2005,30156,OK
01-05-2005,30337,OK
01-06-2005,30610,OK
01-07-2005,30702,OK
01-08-2005,30825,OK
01-09-2005,31010,OK
01-10-2005,31103,OK
01-11-2005,31414,OK
01-12-2005,31571,OK
01-01-2006,31508,OK
01-02-2006,31413,OK
01-03-2006,31444,OK
01-04-2006,31413,OK
01-05-2006,31601,OK
01-06-2006,31791,OK
01-07-2006,31855,OK
01-08-2006,32046,OK
01-09-2006,32206,OK
01-10-2006,32303,OK
01-11-2006,32303,OK
01-12-2006,32206,OK
01-01-2007,32142,OK
