indexDateString,value,statusCode
01-01-2013,98.3033549710795,OK
01-02-2013,100.196429875671,OK
01-03-2013,101.611779149933,OK
01-04-2013,98.2691059854983,OK
01-05-2013,97.072963103322,OK
01-06-2013,99.6210873159877,OK
01-07-2013,100.779604260056,OK
01-08-2013,103.389305684006,OK
01-09-2013,102.447367009852,OK
01-10-2013,97.9051036001524,OK
01-11-2013,97.5852076539836,OK
01-12-2013,102.818691390452,OK
01-01-2014,104.052141901867,OK
01-02-2014,106.704335293208,OK
01-03-2014,109.288969241694,OK
01-04-2014,107.291115521626,OK
01-05-2014,109.237118960487,OK
01-06-2014,109.125629042731,OK
01-07-2014,110.712899392668,OK
01-08-2014,108.938700742255,OK
01-09-2014,109.910090485608,OK
01-10-2014,110.566696775275,OK
01-11-2014,106.348136114674,OK
01-12-2014,96.1401657448821,OK
01-01-2015,87.7435682465462,OK
01-02-2015,86.7178161815295,OK
01-03-2015,88.8021370913048,OK
01-04-2015,90.3993538988752,OK
01-05-2015,91.0184997454291,OK
01-06-2015,92.0025562929549,OK
01-07-2015,93.8883786578155,OK
01-08-2015,95.9366805496925,OK
01-09-2015,94.9356521552764,OK
01-10-2015,93.5292578859224,OK
01-11-2015,92.0046311869374,OK
01-12-2015,90.556109092256,OK
01-01-2016,88.2638766200158,OK
01-02-2016,86.2637470965698,OK
01-03-2016,84.911322789867,OK
01-04-2016,86.5664193957668,OK
01-05-2016,88.6218426012795,OK
01-06-2016,90.7157940251263,OK
01-07-2016,89.8441189584484,OK
01-08-2016,87.3982972709223,OK
01-09-2016,88.3280496509785,OK
01-10-2016,90.5631480055434,OK
01-11-2016,91.3227869803669,OK
01-12-2016,91.1807207412914,OK
01-01-2017,94.6522596144741,OK
01-02-2017,94.9820161795258,OK
01-03-2017,94.4119857657272,OK
01-04-2017,94.1831978017911,OK
01-05-2017,94.0789722509234,OK
01-06-2017,94.131156283594,OK
01-07-2017,92.4338656516056,OK
01-08-2017,93.4100551570279,OK
01-09-2017,94.6600890107991,OK
01-10-2017,96.2225322291636,OK
01-11-2017,96.9485793690527,OK
01-12-2017,99.0903174712704,OK
01-01-2018,99.002964942045,OK
01-02-2018,99.95139680132,OK
01-03-2018,98.4376950369858,OK
01-04-2018,98.6831133637416,OK
01-05-2018,101.107977060943,OK
01-06-2018,103.623010562865,OK
01-07-2018,104.984745139575,OK
01-08-2018,105.961125342197,OK
01-09-2018,108.274947763976,OK
01-10-2018,111.660181432857,OK
01-11-2018,110.446200115858,OK
01-12-2018,107.620422940513,OK
