indexDateString,value,statusCode
01-01-2000,2.2,OK
01-02-2000,2.9,OK
01-03-2000,3,OK
01-04-2000,2.9,OK
01-05-2000,2.8,OK
01-06-2000,2.9,OK
01-07-2000,2.9,OK
01-08-2000,3.2,OK
01-09-2000,3.5,OK
01-10-2000,3.6,OK
01-11-2000,3.9,OK
01-12-2000,4.1,OK
01-01-2001,4.2,OK
01-02-2001,3.3,OK
01-03-2001,3,OK
01-04-2001,2.9,OK
01-05-2001,3,OK
01-06-2001,3,OK
01-07-2001,3.5,OK
01-08-2001,3.5,OK
01-09-2001,3.4,OK
01-10-2001,3.8,OK
01-11-2001,3.5,OK
01-12-2001,3.1,OK
01-01-2002,3,OK
01-02-2002,3.3,OK
01-03-2002,3.3,OK
01-04-2002,3.1,OK
01-05-2002,3.1,OK
01-06-2002,2.9,OK
01-07-2002,2.6,OK
01-08-2002,2.6,OK
01-09-2002,2.5,OK
01-10-2002,2.3,OK
01-11-2002,1.9,OK
01-12-2002,1.8,OK
01-01-2003,1.5,OK
01-02-2003,1.7,OK
01-03-2003,2,OK
01-04-2003,2.7,OK
01-05-2003,2.2,OK
01-06-2003,1.8,OK
01-07-2003,1.5,OK
01-08-2003,1.1,OK
01-09-2003,1.4,OK
01-10-2003,1.5,OK
01-11-2003,1.4,OK
01-12-2003,1.5,OK
01-01-2004,1.5,OK
01-02-2004,0.9,OK
01-03-2004,0.4,OK
01-04-2004,0.2,OK
01-05-2004,0.6,OK
01-06-2004,1.3,OK
01-07-2004,1.8,OK
01-08-2004,1.9,OK
01-09-2004,1.5,OK
01-10-2004,1.2,OK
01-11-2004,1.7,OK
01-12-2004,2,OK
01-01-2005,2,OK
01-02-2005,2,OK
01-03-2005,2,OK
01-04-2005,2,OK
01-05-2005,2.3,OK
01-06-2005,2.2,OK
01-07-2005,2.1,OK
01-08-2005,2.2,OK
01-09-2005,2.4,OK
01-10-2005,2.5,OK
01-11-2005,2.5,OK
01-12-2005,2.4,OK
01-01-2006,2.6,OK
01-02-2006,2.9,OK
01-03-2006,3.1,OK
01-04-2006,3.2,OK
01-05-2006,2.7,OK
01-06-2006,2.9,OK
01-07-2006,3.3,OK
01-08-2006,3.3,OK
01-09-2006,3.1,OK
01-10-2006,3,OK
01-11-2006,2.6,OK
01-12-2006,2.7,OK
01-01-2007,3.1,OK
01-02-2007,2.5,OK
01-03-2007,1.9,OK
01-04-2007,1.8,OK
01-05-2007,2,OK
01-06-2007,1.8,OK
01-07-2007,1.7,OK
01-08-2007,2,OK
01-09-2007,2.5,OK
01-10-2007,2.4,OK
01-11-2007,3,OK
01-12-2007,3.4,OK
01-01-2008,3.3,OK
01-02-2008,3.7,OK
01-03-2008,4.3,OK
01-04-2008,4.1,OK
01-05-2008,4.7,OK
01-06-2008,5.1,OK
01-07-2008,5.5,OK
01-08-2008,5.7,OK
01-09-2008,5.7,OK
01-10-2008,6.4,OK
01-11-2008,7,OK
01-12-2008,6.5,OK
01-01-2009,5.8,OK
01-02-2009,5.3,OK
01-03-2009,5.3,OK
01-04-2009,5,OK
01-05-2009,3.7,OK
01-06-2009,3.1,OK
01-07-2009,1.6,OK
01-08-2009,1,OK
01-09-2009,0.6,OK
01-10-2009,-0.2,OK
01-11-2009,-1.3,OK
01-12-2009,-1.6,OK
01-01-2010,-0.5,OK
01-02-2010,0.1,OK
01-03-2010,-0.8,OK
01-04-2010,-0.4,OK
01-05-2010,0.2,OK
01-06-2010,0.6,OK
01-07-2010,1.7,OK
01-08-2010,1.1,OK
01-09-2010,1.2,OK
01-10-2010,1.1,OK
01-11-2010,1.2,OK
01-12-2010,1.5,OK
01-01-2011,0.8,OK
01-02-2011,0.9,OK
01-03-2011,1.4,OK
01-04-2011,1.2,OK
01-05-2011,1.2,OK
01-06-2011,0.9,OK
01-07-2011,0.4,OK
01-08-2011,1.2,OK
01-09-2011,1.2,OK
