indexDateString,value,statusCode
01-01-2000,27.3,OK
01-02-2000,29.4,OK
01-03-2000,29.9,OK
01-04-2000,25.8,OK
01-05-2000,28.8,OK
01-06-2000,31.9,OK
01-07-2000,29.7,OK
01-08-2000,31.3,OK
01-09-2000,33.9,OK
01-10-2000,33.1,OK
01-11-2000,34.4,OK
01-12-2000,28.4,OK
01-01-2001,29.5,OK
01-02-2001,29.6,OK
01-03-2001,27.2,OK
01-04-2001,27.4,OK
01-05-2001,28.6,OK
01-06-2001,27.6,OK
01-07-2001,26.4,OK
01-08-2001,27.5,OK
01-09-2001,26.2,OK
01-10-2001,22.2,OK
01-11-2001,19.6,OK
01-12-2001,19.3,OK
01-01-2002,19.7,OK
01-02-2002,20.7,OK
01-03-2002,24.4,OK
01-04-2002,26.2,OK
01-05-2002,27,OK
01-06-2002,25.5,OK
01-07-2002,26.9,OK
01-08-2002,28.4,OK
01-09-2002,29.7,OK
01-10-2002,28.9,OK
01-11-2002,26.3,OK
01-12-2002,29.4,OK
01-01-2003,33,OK
01-02-2003,35.8,OK
01-03-2003,33.3,OK
01-04-2003,28.2,OK
01-05-2003,28.1,OK
01-06-2003,30.7,OK
01-07-2003,30.8,OK
01-08-2003,31.6,OK
01-09-2003,28.3,OK
01-10-2003,30.3,OK
01-11-2003,31.1,OK
01-12-2003,32.1,OK
01-01-2004,34.2,OK
01-02-2004,34.7,OK
01-03-2004,36.7,OK
01-04-2004,36.7,OK
01-05-2004,40.3,OK
01-06-2004,38,OK
01-07-2004,40.8,OK
01-08-2004,44.9,OK
01-09-2004,45.9,OK
01-10-2004,53.3,OK
01-11-2004,48.5,OK
01-12-2004,43.2,OK
01-01-2005,46.82,OK
01-02-2005,47.96,OK
01-03-2005,54.17,OK
01-04-2005,52.96,OK
01-05-2005,49.81,OK
01-06-2005,56.39,OK
01-07-2005,58.67,OK
01-08-2005,64.96,OK
01-09-2005,65.54,OK
01-10-2005,62.36,OK
01-11-2005,58.28,OK
01-12-2005,59.41,OK
01-01-2006,65.48,OK
01-02-2006,61.62,OK
01-03-2006,62.89,OK
01-04-2006,69.54,OK
01-05-2006,70.93,OK
01-06-2006,70.93,OK
01-07-2006,74.4,OK
01-08-2006,73.04,OK
01-09-2006,63.82,OK
01-10-2006,58.85,OK
01-11-2006,59.13,OK
01-12-2006,62,OK
01-01-2007,54.24,OK
01-02-2007,59.25,OK
01-03-2007,60.6,OK
01-04-2007,63.94,OK
01-05-2007,63.45,OK
01-06-2007,67.49,OK
01-07-2007,74.14,OK
01-08-2007,72.38,OK
01-09-2007,79.91,OK
01-10-2007,85.9,OK
01-11-2007,94.76,OK
01-12-2007,91.36,OK
01-01-2008,92.98,OK
01-02-2008,95.38,OK
01-03-2008,105.47,OK
01-04-2008,112.62,OK
01-05-2008,125.37,OK
01-06-2008,133.93,OK
01-07-2008,133.38,OK
01-08-2008,116.64,OK
01-09-2008,103.94,OK
01-10-2008,76.61,OK
01-11-2008,57.29,OK
01-12-2008,41.44,OK
01-01-2009,41.74,OK
01-02-2009,39.15,OK
01-03-2009,47.98,OK
01-04-2009,49.81,OK
01-05-2009,59.12,OK
01-06-2009,69.62,OK
01-07-2009,64.12,OK
01-08-2009,71.06,OK
01-09-2009,69.44,OK
01-10-2009,75.77,OK
01-11-2009,78,OK
01-12-2009,74.49,OK
01-01-2010,78.36,OK
01-02-2010,76.41,OK
01-03-2010,81.25,OK
01-04-2010,84.48,OK
01-05-2010,73.73,OK
01-06-2010,75.35,OK
01-07-2010,76.35,OK
01-08-2010,76.6,OK
