indexDateString,value,statusCode
01-01-2003,123.97367806982,OK
01-02-2003,115.073989593382,OK
01-03-2003,104.616582767407,OK
01-04-2003,149.581213239351,OK
01-05-2003,164.484566568663,OK
01-06-2003,132.535395475426,OK
01-07-2003,154.624219907599,OK
01-08-2003,137.240035547141,OK
01-09-2003,147.757526271039,OK
01-10-2003,183.896053415976,OK
01-11-2003,168.31540450349,OK
01-12-2003,160.758907348461,OK
01-01-2004,128.769301939192,OK
01-02-2004,138.549723166425,OK
01-03-2004,182.800002921071,OK
01-04-2004,204.934729272646,OK
01-05-2004,233.017061652762,OK
01-06-2004,201.959184305658,OK
01-07-2004,207.92869221632,OK
01-08-2004,189.305862754849,OK
01-09-2004,206.930977502108,OK
01-10-2004,223.032003062509,OK
01-11-2004,234.091460806093,OK
01-12-2004,195.810329179007,OK
01-01-2005,202.53982788337,OK
01-02-2005,176.528761590542,OK
01-03-2005,239.639240704426,OK
01-04-2005,222.894269621502,OK
01-05-2005,223.788604422331,OK
01-06-2005,242.326449254509,OK
01-07-2005,261.103621929486,OK
01-08-2005,272.541917278913,OK
01-09-2005,270.285514496391,OK
01-10-2005,292.046906059721,OK
01-11-2005,332.620057476421,OK
01-12-2005,254.567540560452,OK
01-01-2006,253.59890126441,OK
01-02-2006,220.419938678887,OK
01-03-2006,330.238682792445,OK
01-04-2006,256.94376304355,OK
01-05-2006,349.46939262952,OK
01-06-2006,307.621044012855,OK
01-07-2006,301.90530512511,OK
01-08-2006,301.844812474294,OK
01-09-2006,320.403594343342,OK
01-10-2006,408.956984428497,OK
01-11-2006,422.537068217803,OK
01-12-2006,297.550452920993,OK
01-01-2007,304.320536566634,OK
01-02-2007,320.353177090381,OK
01-03-2007,318.842504130482,OK
01-04-2007,338.727403840192,OK
01-05-2007,395.161945587732,OK
01-06-2007,373.818744450678,OK
01-07-2007,344.153360174521,OK
01-08-2007,371.296719008581,OK
01-09-2007,360.12813699634,OK
01-10-2007,495.496774391491,OK
01-11-2007,451.76157032264,OK
01-12-2007,336.379505910153,OK
01-01-2008,370.640422206676,OK
01-02-2008,366.64767282783,OK
01-03-2008,413.658351543027,OK
01-04-2008,547.592788116474,OK
01-05-2008,479.62413219894,OK
01-06-2008,462.275835213827,OK
01-07-2008,476.294961841428,OK
01-08-2008,476.229062520155,OK
01-09-2008,434.290116243875,OK
01-10-2008,492.734721086654,OK
01-11-2008,370.758981343085,OK
01-12-2008,278.43919537322,OK
01-01-2009,206.630391675622,OK
01-02-2009,179.03990553719,OK
01-03-2009,203.668698253161,OK
01-04-2009,225.717633375447,OK
01-05-2009,221.681332107979,OK
01-06-2009,256.765689407451,OK
01-07-2009,291.005023171749,OK
01-08-2009,268.130139837022,OK
01-09-2009,330.654423675634,OK
01-10-2009,443.472976980242,OK
01-11-2009,441.709942043414,OK
01-12-2009,393.614474668038,OK
01-01-2010,429.247169675007,OK
01-02-2010,389.315672227518,OK
01-03-2010,487.515209367336,OK
01-04-2010,487.283865123323,OK
01-05-2010,503.43789371501,OK
01-06-2010,507.085660689544,OK
01-07-2010,575.512920906875,OK
01-08-2010,549.502725304338,OK
01-09-2010,551.612803240626,OK
01-10-2010,669.225153994876,OK
01-11-2010,672.989970312226,OK
01-12-2010,526.110581672075,OK
01-01-2011,508.911635476939,OK
01-02-2011,477.444136230904,OK
01-03-2011,594.83363010816,OK
01-04-2011,667.439790273955,OK
01-05-2011,633.159915418767,OK
01-06-2011,576.261490216385,OK
01-07-2011,667.984569509752,OK
01-08-2011,652.552014615312,OK
01-09-2011,661.126868869704,OK
01-10-2011,674.232613200231,OK
01-11-2011,704.941581474871,OK
01-12-2011,538.818080263736,OK
01-01-2012,574.148582946486,OK
01-02-2012,554.996147296346,OK
01-03-2012,597.567216202918,OK
01-04-2012,613.927657553629,OK
01-05-2012,773.824958170598,OK
01-06-2012,624.001171582184,OK
01-07-2012,637.521693979175,OK
01-08-2012,733.707862114449,OK
01-09-2012,626.981494690555,OK
01-10-2012,866.854286726572,OK
01-11-2012,667.131330200989,OK
01-12-2012,606.99460030147,OK
01-01-2013,672.980607931518,OK
01-02-2013,639.003391466665,OK
01-03-2013,640.810143073515,OK
01-04-2013,798.117692382633,OK
01-05-2013,807.100725988979,OK
01-06-2013,702.759366612223,OK
01-07-2013,732.070315991369,OK
01-08-2013,739.733925746443,OK
01-09-2013,691.00854118683,OK
01-10-2013,996.242361500447,OK
01-11-2013,789.561529110431,OK
01-12-2013,558.307187722925,OK
01-01-2014,661.365523292341,OK
01-02-2014,582.287044178742,OK
01-03-2014,587.302770153525,OK
01-04-2014,719.160915714528,OK
01-05-2014,652.077032533202,OK
01-06-2014,576.758197166183,OK
01-07-2014,589.284640135582,OK
01-08-2014,574.348180146653,OK
01-09-2014,578.000944543481,OK
01-10-2014,669.040841505316,OK
01-11-2014,628.388658349069,OK
01-12-2014,536.571433026794,OK
01-01-2015,532.788194959197,OK
01-02-2015,499.28092723496,OK
01-03-2015,583.017306228386,OK
01-04-2015,647.343911309877,OK
01-05-2015,525.68273559115,OK
01-06-2015,514.558706404158,OK
01-07-2015,607.211886592114,OK
01-08-2015,581.991168581808,OK
01-09-2015,532.012120028382,OK
01-10-2015,745.423404355854,OK
01-11-2015,568.280859856285,OK
01-12-2015,539.273179542368,OK
01-01-2016,466.044348374978,OK
01-02-2016,482.833179436222,OK
01-03-2016,590.601706657294,OK
01-04-2016,572.765381102941,OK
01-05-2016,609.386172431804,OK
01-06-2016,532.689472861053,OK
01-07-2016,593.556028803745,OK
