indexDateString,value,statusCode
01-01-2003,294.140036921556,OK
01-02-2003,223.153927646998,OK
01-03-2003,310.722923884273,OK
01-04-2003,366.559853021248,OK
01-05-2003,323.637858815649,OK
01-06-2003,264.395677200568,OK
01-07-2003,245.135218198051,OK
01-08-2003,286.50413623821,OK
01-09-2003,274.949074120974,OK
01-10-2003,301.36692389567,OK
01-11-2003,291.759754904215,OK
01-12-2003,304.071814364894,OK
01-01-2004,293.105428937416,OK
01-02-2004,255.520923861643,OK
01-03-2004,345.949669244436,OK
01-04-2004,313.591563366565,OK
01-05-2004,339.972990682121,OK
01-06-2004,311.523438205738,OK
01-07-2004,335.735134184854,OK
01-08-2004,336.668519731896,OK
01-09-2004,378.165643880102,OK
01-10-2004,428.539162607213,OK
01-11-2004,409.592483206255,OK
01-12-2004,485.937503079137,OK
01-01-2005,475.060623145585,OK
01-02-2005,404.378951928943,OK
01-03-2005,505.434520695933,OK
01-04-2005,570.965660811222,OK
01-05-2005,492.848439757692,OK
01-06-2005,535.647231056407,OK
01-07-2005,678.214754038825,OK
01-08-2005,556.633965422977,OK
01-09-2005,567.864349945953,OK
01-10-2005,767.652451185009,OK
01-11-2005,698.4089883058,OK
01-12-2005,589.377362301411,OK
01-01-2006,619.35275989283,OK
01-02-2006,428.044167656362,OK
01-03-2006,658.599816592646,OK
01-04-2006,475.619863755904,OK
01-05-2006,581.119557758082,OK
01-06-2006,609.535091489447,OK
01-07-2006,679.083154749676,OK
01-08-2006,670.32908647328,OK
01-09-2006,747.506969780262,OK
01-10-2006,602.673614525005,OK
01-11-2006,696.003559111264,OK
01-12-2006,653.092788913834,OK
01-01-2007,547.784350600782,OK
01-02-2007,535.185542251063,OK
01-03-2007,675.280650107673,OK
01-04-2007,622.43147330491,OK
01-05-2007,746.877982031986,OK
01-06-2007,646.422082531359,OK
01-07-2007,630.845144370256,OK
01-08-2007,724.592752757075,OK
01-09-2007,661.02623067071,OK
01-10-2007,831.314402362916,OK
01-11-2007,924.041337511353,OK
01-12-2007,987.388691136286,OK
01-01-2008,825.566475239193,OK
01-02-2008,730.977067417669,OK
01-03-2008,736.076186710592,OK
01-04-2008,899.545974941445,OK
01-05-2008,992.528132224281,OK
01-06-2008,1072.04951467736,OK
01-07-2008,1142.84418938795,OK
01-08-2008,1018.55648148225,OK
01-09-2008,1010.80680420077,OK
01-10-2008,1104.07563634829,OK
01-11-2008,1024.12110640959,OK
01-12-2008,896.778110832678,OK
01-01-2009,803.815342439887,OK
01-02-2009,574.751768456354,OK
01-03-2009,573.324975997141,OK
01-04-2009,643.173977325042,OK
01-05-2009,537.75828960855,OK
01-06-2009,595.593346485881,OK
01-07-2009,778.489719503717,OK
01-08-2009,637.925818308974,OK
01-09-2009,568.097468623543,OK
01-10-2009,677.553461856684,OK
01-11-2009,872.379521696864,OK
01-12-2009,1089.46752363283,OK
01-01-2010,862.704460562173,OK
01-02-2010,720.213671210564,OK
01-03-2010,797.465614536733,OK
01-04-2010,942.76850182069,OK
01-05-2010,834.203553451194,OK
01-06-2010,876.555515437611,OK
01-07-2010,1017.18966968069,OK
01-08-2010,943.541652986178,OK
01-09-2010,929.953978308637,OK
01-10-2010,1083.60361624977,OK
01-11-2010,1124.48475244924,OK
01-12-2010,1182.43741986216,OK
01-01-2011,987.734007945152,OK
01-02-2011,1055.67844450775,OK
01-03-2011,1211.30189426868,OK
01-04-2011,1064.68573795142,OK
01-05-2011,1094.71549445001,OK
01-06-2011,1097.72778868168,OK
01-07-2011,1122.46558603161,OK
01-08-2011,1215.48104423723,OK
01-09-2011,1284.93630357822,OK
01-10-2011,1240.13162150182,OK
01-11-2011,1531.31829874225,OK
01-12-2011,1446.31666706897,OK
01-01-2012,994.086801925289,OK
01-02-2012,1009.5512307822,OK
01-03-2012,1170.69714372507,OK
01-04-2012,1066.81040890032,OK
01-05-2012,1225.97602132702,OK
01-06-2012,1216.77851225088,OK
01-07-2012,1475.17499065991,OK
01-08-2012,1934.65389918954,OK
01-09-2012,1456.37941370277,OK
01-10-2012,2173.35738128497,OK
01-11-2012,1642.49229447508,OK
01-12-2012,1802.092623278,OK
01-01-2013,1512.56481259786,OK
01-02-2013,1294.78316264949,OK
01-03-2013,1303.02012353119,OK
01-04-2013,1544.33847451433,OK
01-05-2013,1542.56733483195,OK
01-06-2013,1308.95109132739,OK
01-07-2013,1706.06552496449,OK
01-08-2013,1535.77598560836,OK
01-09-2013,1295.81602922645,OK
01-10-2013,1387.07746723381,OK
01-11-2013,1326.07852902412,OK
01-12-2013,1211.17120839761,OK
01-01-2014,1172.60122191822,OK
01-02-2014,1082.61412445988,OK
01-03-2014,1282.09063147663,OK
01-04-2014,1166.78181828364,OK
01-05-2014,1130.8404287112,OK
01-06-2014,1294.68435982702,OK
01-07-2014,1205.29396972697,OK
01-08-2014,1167.28818586729,OK
01-09-2014,1089.84246143074,OK
01-10-2014,1068.9204121657,OK
01-11-2014,1350.58733058742,OK
01-12-2014,1580.80216022418,OK
01-01-2015,969.651853299524,OK
01-02-2015,1013.18514181239,OK
01-03-2015,1045.20603072192,OK
01-04-2015,1135.85146392731,OK
01-05-2015,860.52063281751,OK
01-06-2015,961.500099560679,OK
01-07-2015,1145.45800041249,OK
01-08-2015,1169.68720470275,OK
01-09-2015,1285.25918241423,OK
01-10-2015,1204.9491733964,OK
01-11-2015,1043.28039414016,OK
01-12-2015,1493.71691745917,OK
01-01-2016,1113.48923815449,OK
01-02-2016,1001.77411377189,OK
01-03-2016,1208.75147069415,OK
