indexDateString,value,statusCode
01-01-2018,101.86,OK
01-02-2018,98.85,OK
01-03-2018,99,OK
01-04-2018,97.94,OK
01-05-2018,97.04,OK
01-06-2018,96.46,OK
01-07-2018,95.53,OK
01-08-2018,98.33,OK
01-09-2018,102.01,OK
01-10-2018,104.37,OK
01-11-2018,105.71,OK
01-12-2018,102.91,OK
01-01-2019,100.16,OK
01-02-2019,98.01,OK
01-03-2019,101.77,OK
01-04-2019,100.65,OK
01-05-2019,98.42,OK
01-06-2019,98.92,OK
01-07-2019,97.64,OK
01-08-2019,98.49,OK
01-09-2019,100.18,OK
01-10-2019,102.5,OK
01-11-2019,106.55,OK
01-12-2019,104.2,OK
01-01-2020,107.14,OK
01-02-2020,106.75,OK
01-03-2020,109.33,OK
01-04-2020,111.38,OK
01-05-2020,110.7,OK
01-06-2020,109.75,OK
01-07-2020,110.64,OK
01-08-2020,110.92,OK
01-09-2020,117.11,OK
01-10-2020,118.29,OK
01-11-2020,119.39,OK
01-12-2020,119.71,OK
01-01-2021,125.86,OK
01-02-2021,122.88,OK
01-03-2021,121.81,OK
01-04-2021,122.65,OK
01-05-2021,119.97,OK
01-06-2021,118.7,OK
01-07-2021,118.06,OK
01-08-2021,117.88,OK
01-09-2021,122.49,OK
01-10-2021,123.91,OK
01-11-2021,122.81,OK
