indexDateString,value,statusCode
01-01-2000,5.4032051161631,OK
01-04-2000,5.42706120372594,OK
01-07-2000,5.08657738179865,OK
01-10-2000,4.34588546074581,OK
01-01-2001,3.17310485822844,OK
01-04-2001,2.5468548293935,OK
01-07-2001,2.16694311236725,OK
01-10-2001,1.9504827205892,OK
01-01-2002,2.17640179778689,OK
01-04-2002,3.01432794099368,OK
01-07-2002,3.46742479733757,OK
01-10-2002,3.53796036356258,OK
01-01-2003,3.63849370638818,OK
01-04-2003,3.20515785423825,OK
01-07-2003,3.9890648096456,OK
01-10-2003,4.86141567403202,OK
01-01-2004,5.49346133333475,OK
01-04-2004,5.68152480828037,OK
01-07-2004,5.17595595382143,OK
01-10-2004,4.71417437363963,OK
01-01-2005,4.51892184334324,OK
01-04-2005,4.98857082227095,OK
01-07-2005,5.0314739800468,OK
01-10-2005,5.30792111191838,OK
01-01-2006,5.84178068952683,OK
01-04-2006,5.45869437101372,OK
01-07-2006,5.37246463562198,OK
01-10-2006,5.55919488461363,OK
01-01-2007,5.62561895076195,OK
01-04-2007,5.68122423937443,OK
01-07-2007,5.56401018827579,OK
01-10-2007,5.52058667271138,OK
01-01-2008,4.40402341779502,OK
01-04-2008,4.15571769499436,OK
01-07-2008,3.06519883683764,OK
01-10-2008,0.563904915894368,OK
01-01-2009,-1.48041263126764,OK
01-04-2009,-1.29285178371387,OK
01-07-2009,0.078774842107626,OK
01-10-2009,2.43774013286075,OK
01-01-2010,5.31074326460834,OK
01-04-2010,5.66100111212677,OK
01-07-2010,5.41748480072293,OK
01-10-2010,5.23426658959982,OK
01-01-2011,4.98664921521925,OK
01-04-2011,4.35321666115527,OK
01-07-2011,3.97179096903848,OK
01-10-2011,3.63645343049641,OK
01-01-2012,3.81619618454375,OK
01-04-2012,3.43891821651963,OK
01-07-2012,3.41973408490788,OK
01-10-2012,3.35634743456053,OK
01-01-2013,2.86573628439017,OK
01-04-2013,3.45679097213223,OK
01-07-2013,3.64472886807865,OK
01-10-2013,3.75027898252664,OK
01-01-2014,3.59820673815181,OK
01-04-2014,3.56074966234963,OK
01-07-2014,3.60492069919092,OK
01-10-2014,3.49813282897893,OK
01-01-2015,3.61990001208627,OK
01-04-2015,3.5012580448255,OK
01-07-2015,3.3859276248757,OK
01-10-2015,3.20757589981231,OK
01-01-2016,3.23026301970871,OK
01-04-2016,3.315695114593,OK
01-07-2016,3.15668244424401,OK
01-10-2016,3.37231906981912,OK
01-01-2017,3.45531925103699,OK
01-04-2017,3.51450412709644,OK
01-07-2017,3.81797086438442,OK
01-10-2017,3.68075615386139,OK
01-01-2018,3.59031104460617,OK
01-04-2018,3.88291281341586,OK
01-07-2018,3.4964265618076,OK
01-10-2018,2.99382850203365,OK
01-01-2019,3.05824572046991,OK
01-04-2019,3.51581723413752,OK
01-07-2019,2.67264983188982,OK
01-10-2019,2.11186166818431,OK
01-01-2020,-2.78808985692446,OK
01-04-2020,-8.86498607201791,OK
01-07-2020,-3.29539990981466,OK
01-10-2020,-2.18287121910542,OK
01-01-2021,4.05835432658073,OK
