indexDateString,value,statusCode
01-01-2009,10058,OK
01-02-2009,6706,OK
01-03-2009,6703,OK
01-04-2009,11991,OK
01-05-2009,4658,OK
01-06-2009,11584,OK
01-07-2009,19725,OK
01-08-2009,16437,OK
01-09-2009,29587,OK
01-10-2009,13593,OK
01-11-2009,17569,OK
01-12-2009,16692,OK
01-01-2010,19342,OK
01-02-2010,17615,OK
01-03-2010,17808,OK
01-04-2010,22198,OK
01-05-2010,25016,OK
01-06-2010,21739,OK
01-07-2010,20861,OK
01-08-2010,17999,OK
01-09-2010,32732,OK
01-10-2010,24088,OK
01-11-2010,24072,OK
01-12-2010,31800,OK
01-01-2011,28846,OK
01-02-2011,24143,OK
01-03-2011,27918,OK
01-04-2011,28153,OK
01-05-2011,28096,OK
01-06-2011,26253,OK
01-07-2011,24327,OK
01-08-2011,23988,OK
01-09-2011,36595,OK
01-10-2011,26412,OK
01-11-2011,28384,OK
01-12-2011,30937,OK
01-01-2012,27513,OK
01-02-2012,23701,OK
01-03-2012,26245,OK
01-04-2012,25315,OK
01-05-2012,28105,OK
01-06-2012,26411,OK
01-07-2012,26448,OK
01-08-2012,26951,OK
01-09-2012,32068,OK
01-10-2012,34175,OK
01-11-2012,29399,OK
01-12-2012,32495,OK
01-01-2013,33568,OK
01-02-2013,28140,OK
01-03-2013,28577,OK
01-04-2013,32206,OK
01-05-2013,31589,OK
01-06-2013,28457,OK
01-07-2013,31736,OK
01-08-2013,27984,OK
01-09-2013,32220,OK
01-10-2013,31380,OK
01-11-2013,34358,OK
01-12-2013,38025,OK
01-01-2014,34224,OK
01-02-2014,25716,OK
01-03-2014,27801,OK
01-04-2014,26698,OK
01-05-2014,25289,OK
01-06-2014,25797,OK
01-07-2014,27561,OK
01-08-2014,30846,OK
01-09-2014,29753,OK
01-10-2014,25459,OK
01-11-2014,24286,OK
01-12-2014,34164,OK
01-01-2015,23891,OK
01-02-2015,18233,OK
01-03-2015,21469,OK
01-04-2015,23084,OK
01-05-2015,21184,OK
01-06-2015,22632,OK
01-07-2015,22247,OK
01-08-2015,24374,OK
01-09-2015,28669,OK
01-10-2015,22887,OK
01-11-2015,23727,OK
01-12-2015,29835,OK
01-01-2016,25484,OK
01-02-2016,21571,OK
01-03-2016,23053,OK
01-04-2016,22401,OK
01-05-2016,24002,OK
01-06-2016,23636,OK
01-07-2016,22528,OK
01-08-2016,24544,OK
01-09-2016,32377,OK
01-10-2016,25552,OK
01-11-2016,28730,OK
01-12-2016,31662,OK
01-01-2017,27308,OK
01-02-2017,23805,OK
01-03-2017,29639,OK
01-04-2017,24675,OK
01-05-2017,29910,OK
01-06-2017,27326,OK
01-07-2017,28092,OK
01-08-2017,35354,OK
01-09-2017,35461,OK
01-10-2017,30114,OK
01-11-2017,34458,OK
01-12-2017,34758,OK
01-01-2018,35322,OK
01-02-2018,29427,OK
01-03-2018,33355,OK
01-04-2018,35470,OK
01-05-2018,35328,OK
01-06-2018,33228,OK
01-07-2018,31285,OK
01-08-2018,38729,OK
01-09-2018,39263,OK
01-10-2018,37132,OK
01-11-2018,33518,OK
01-12-2018,34981,OK
01-01-2019,36543,OK
01-02-2019,27912,OK
01-03-2019,30199,OK
01-04-2019,32716,OK
01-05-2019,31204,OK
01-06-2019,28446,OK
01-07-2019,31474,OK
01-08-2019,33059,OK
01-09-2019,37925,OK
01-10-2019,28038,OK
01-11-2019,24272,OK
01-12-2019,31090,OK
01-01-2020,32104,OK
01-02-2020,25028,OK
01-03-2020,19056,OK
01-04-2020,8906,OK
01-05-2020,8681,OK
01-06-2020,8971,OK
01-07-2020,11464,OK
01-08-2020,19037,OK
01-09-2020,31897,OK
01-10-2020,36243,OK
01-11-2020,29486,OK
01-12-2020,27962,OK
01-01-2021,24984,OK
01-02-2021,24491,OK
01-03-2021,32511,OK
01-04-2021,27241,OK
01-05-2021,34130,OK
01-06-2021,35499,OK
01-07-2021,38226,OK
01-08-2021,37564,OK
01-09-2021,42627,OK
01-10-2021,38551,OK
01-11-2021,38981,OK
